2019/11/25 18:46:11.57 work_queue_worker[1] debug: /home/cctools_BRUNO_bin/bin/work_queue_worker version 8.0.0 DEVELOPMENT (released 2019-11-06 16:35:57 +0000)
2019/11/25 18:46:11.57 work_queue_worker[1] debug: Built by root@2546322b0463 on 2019-11-06 16:35:57 +0000
2019/11/25 18:46:11.57 work_queue_worker[1] debug: System: Linux 2546322b0463 5.0.0-32-generic #34~18.04.2-Ubuntu SMP Thu Oct 10 10:36:02 UTC 2019 x86_64 x86_64 x86_64 GNU/Linux
2019/11/25 18:46:11.57 work_queue_worker[1] debug: Configuration: --prefix /home/cctools_BRUNO_bin
2019/11/25 18:46:11.57 work_queue_worker[1] wq: WORK_QUEUE_SANDBOX set to /tmp/worker-0-1.
2019/11/25 18:46:11.57 work_queue_worker[1] debug: error reading disk usage on directory: ./cache.
2019/11/25 18:46:11.57 work_queue_worker[1] dns: looking up name master
2019/11/25 18:46:11.57 work_queue_worker[1] dns: couldn't look up master: Name or service not known
2019/11/25 18:46:13.57 work_queue_worker[1] dns: looking up name master
2019/11/25 18:46:13.57 work_queue_worker[1] dns: couldn't look up master: Name or service not known
2019/11/25 18:46:15.57 work_queue_worker[1] dns: looking up name master
2019/11/25 18:46:15.58 work_queue_worker[1] dns: couldn't look up master: Name or service not known
2019/11/25 18:46:17.59 work_queue_worker[1] debug: error reading disk usage on directory: ./cache.
2019/11/25 18:46:17.60 work_queue_worker[1] dns: looking up name master
2019/11/25 18:46:17.60 work_queue_worker[1] dns: couldn't look up master: Name or service not known
2019/11/25 18:46:19.60 work_queue_worker[1] dns: looking up name master
2019/11/25 18:46:19.60 work_queue_worker[1] dns: master is 10.0.171.8
2019/11/25 18:46:19.60 work_queue_worker[1] tcp: connecting to 10.0.171.8 port 1026
2019/11/25 18:48:17.82 work_queue_worker[1] wq: rx from master: infile file-0-ddd728dc31a49bcd4cacae5676b4e7f7-Create_Corrected_AllLRReads.py Create_Corrected_AllLRReads.py 1
2019/11/25 18:48:17.82 work_queue_worker[1] wq: rx from master: outfile file-0-a710c50d96823087a5b8e033d795912d-create.err.48 create.err.48 1
2019/11/25 18:48:17.82 work_queue_worker[1] wq: rx from master: outfile file-0-4a10cc5262a82fc72240c561c3a7773c-Corrected_ref.fasta.48 Corrected_ref.fasta.48 1
2019/11/25 18:48:17.82 work_queue_worker[1] wq: rx from master: end
2019/11/25 18:48:17.83 work_queue_worker[1] wq: linking cache/file-0-048045060f61089a83cce204e6b8f151-corr.out to /tmp/worker-0-1/t.64/corr.out
2019/11/25 18:48:17.83 work_queue_worker[1] wq: linking cache/file-0-1e2ccc2800e62719f71c768767d32c8d-ref.fasta.48 to /tmp/worker-0-1/t.64/ref.fasta.48
2019/11/25 18:48:17.83 work_queue_worker[1] wq: linking cache/file-0-ddd728dc31a49bcd4cacae5676b4e7f7-Create_Corrected_AllLRReads.py to /tmp/worker-0-1/t.64/Create_Corrected_AllLRReads.py
2019/11/25 18:48:17.83 work_queue_worker[1] wq: started process 143: python Create_Corrected_AllLRReads.py ref.fasta.48 corr.out 2> create.err.48
2019/11/25 18:48:17.83 work_queue_worker[1] wq: tx to master: info tasks_running 1
2019/11/25 18:48:17.88 work_queue_worker[1] wq: task 64 (pid 143) exited normally with exit code 0
2019/11/25 18:48:17.88 work_queue_worker[1] wq: moving output file from /tmp/worker-0-1/t.64/create.err.48 to cache/file-0-a710c50d96823087a5b8e033d795912d-create.err.48
2019/11/25 18:48:17.88 work_queue_worker[1] wq: moving output file from /tmp/worker-0-1/t.64/Corrected_ref.fasta.48 to cache/file-0-4a10cc5262a82fc72240c561c3a7773c-Corrected_ref.fasta.48
2019/11/25 18:48:17.88 work_queue_worker[1] wq: tx to master: available_results
2019/11/25 18:48:17.88 work_queue_worker[1] wq: rx from master: send_results -1
2019/11/25 18:48:17.88 work_queue_worker[1] wq: tx to master: result 0 0 0 44442 64
2019/11/25 18:48:17.88 work_queue_worker[1] wq: tx to master: info tasks_running 0
2019/11/25 18:48:17.88 work_queue_worker[1] wq: tx to master: end
2019/11/25 18:48:17.88 work_queue_worker[1] wq: rx from master: get file-0-a710c50d96823087a5b8e033d795912d-create.err.48 1
2019/11/25 18:48:17.88 work_queue_worker[1] wq: tx to master: file file-0-a710c50d96823087a5b8e033d795912d-create.err.48 0
2019/11/25 18:48:17.88 work_queue_worker[1] wq: tx to master: end
2019/11/25 18:48:17.88 work_queue_worker[1] wq: rx from master: get file-0-4a10cc5262a82fc72240c561c3a7773c-Corrected_ref.fasta.48 1
2019/11/25 18:48:17.88 work_queue_worker[1] wq: tx to master: file file-0-4a10cc5262a82fc72240c561c3a7773c-Corrected_ref.fasta.48 1055000
2019/11/25 18:48:17.93 work_queue_worker[1] wq: tx to master: end
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: kill 64
2019/11/25 18:48:17.98 work_queue_worker[1] wq: ---- DELETING: /tmp/worker-0-1/t.64
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: task 67
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: cmd 76
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: python Create_Corrected_AllLRReads.py ref.fasta.45 corr.out 2> create.err.45
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: category default
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: cores 4
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: memory 7749
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: disk 182594
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: gpus 0
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: end_time 18446744073709551615
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: wall_time 18446744073709551615
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: env 7
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: env 17
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: infile file-0-048045060f61089a83cce204e6b8f151-corr.out corr.out 1
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: infile file-0-41edea45872db3a945653c38e454ef81-ref.fasta.45 ref.fasta.45 1
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: infile file-0-ddd728dc31a49bcd4cacae5676b4e7f7-Create_Corrected_AllLRReads.py Create_Corrected_AllLRReads.py 1
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: outfile file-0-aa97035eca5e6ea0d2c32d6a8ee1e298-create.err.45 create.err.45 1
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: outfile file-0-fe5175db8f451bb885cfb2453e0ace3d-Corrected_ref.fasta.45 Corrected_ref.fasta.45 1
2019/11/25 18:48:17.98 work_queue_worker[1] wq: rx from master: end
2019/11/25 18:48:18.00 work_queue_worker[1] wq: linking cache/file-0-048045060f61089a83cce204e6b8f151-corr.out to /tmp/worker-0-1/t.67/corr.out
2019/11/25 18:48:18.00 work_queue_worker[1] wq: linking cache/file-0-41edea45872db3a945653c38e454ef81-ref.fasta.45 to /tmp/worker-0-1/t.67/ref.fasta.45
2019/11/25 18:48:18.00 work_queue_worker[1] wq: linking cache/file-0-ddd728dc31a49bcd4cacae5676b4e7f7-Create_Corrected_AllLRReads.py to /tmp/worker-0-1/t.67/Create_Corrected_AllLRReads.py
2019/11/25 18:48:18.00 work_queue_worker[1] wq: started process 147: python Create_Corrected_AllLRReads.py ref.fasta.45 corr.out 2> create.err.45
2019/11/25 18:48:18.00 work_queue_worker[1] wq: tx to master: info tasks_running 1
2019/11/25 18:48:18.04 work_queue_worker[1] wq: task 67 (pid 147) exited normally with exit code 0
2019/11/25 18:48:18.04 work_queue_worker[1] wq: moving output file from /tmp/worker-0-1/t.67/create.err.45 to cache/file-0-aa97035eca5e6ea0d2c32d6a8ee1e298-create.err.45
2019/11/25 18:48:18.04 work_queue_worker[1] wq: moving output file from /tmp/worker-0-1/t.67/Corrected_ref.fasta.45 to cache/file-0-fe5175db8f451bb885cfb2453e0ace3d-Corrected_ref.fasta.45
2019/11/25 18:48:18.04 work_queue_worker[1] wq: tx to master: available_results
2019/11/25 18:48:18.04 work_queue_worker[1] wq: rx from master: send_results -1
2019/11/25 18:48:18.04 work_queue_worker[1] wq: tx to master: result 0 0 0 46164 67
2019/11/25 18:48:18.04 work_queue_worker[1] wq: tx to master: info tasks_running 0
2019/11/25 18:48:18.04 work_queue_worker[1] wq: tx to master: end
2019/11/25 18:48:18.04 work_queue_worker[1] wq: rx from master: get file-0-aa97035eca5e6ea0d2c32d6a8ee1e298-create.err.45 1
2019/11/25 18:48:18.05 work_queue_worker[1] wq: tx to master: file file-0-aa97035eca5e6ea0d2c32d6a8ee1e298-create.err.45 0
2019/11/25 18:48:18.05 work_queue_worker[1] wq: tx to master: end
2019/11/25 18:48:18.05 work_queue_worker[1] wq: rx from master: get file-0-fe5175db8f451bb885cfb2453e0ace3d-Corrected_ref.fasta.45 1
2019/11/25 18:48:18.05 work_queue_worker[1] wq: tx to master: file file-0-fe5175db8f451bb885cfb2453e0ace3d-Corrected_ref.fasta.45 1055000
2019/11/25 18:48:18.09 work_queue_worker[1] wq: tx to master: end
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: kill 67
2019/11/25 18:48:18.14 work_queue_worker[1] wq: ---- DELETING: /tmp/worker-0-1/t.67
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: task 69
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: cmd 76
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: python Create_Corrected_AllLRReads.py ref.fasta.43 corr.out 2> create.err.43
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: category default
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: cores 4
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: memory 7749
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: disk 182594
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: gpus 0
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: end_time 18446744073709551615
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: wall_time 18446744073709551615
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: env 7
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: env 17
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: infile file-0-048045060f61089a83cce204e6b8f151-corr.out corr.out 1
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: infile file-0-7509e4cb571ce79ae966eca79dc1dd5d-ref.fasta.43 ref.fasta.43 1
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: infile file-0-ddd728dc31a49bcd4cacae5676b4e7f7-Create_Corrected_AllLRReads.py Create_Corrected_AllLRReads.py 1
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: outfile file-0-b3fd26136339bde966e660f9e75c4a6d-create.err.43 create.err.43 1
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: outfile file-0-65fc840a30eee373748e0463f0ef296c-Corrected_ref.fasta.43 Corrected_ref.fasta.43 1
2019/11/25 18:48:18.14 work_queue_worker[1] wq: rx from master: end
2019/11/25 18:48:18.16 work_queue_worker[1] wq: linking cache/file-0-048045060f61089a83cce204e6b8f151-corr.out to /tmp/worker-0-1/t.69/corr.out
2019/11/25 18:48:18.16 work_queue_worker[1] wq: linking cache/file-0-7509e4cb571ce79ae966eca79dc1dd5d-ref.fasta.43 to /tmp/worker-0-1/t.69/ref.fasta.43
2019/11/25 18:48:18.16 work_queue_worker[1] wq: linking cache/file-0-ddd728dc31a49bcd4cacae5676b4e7f7-Create_Corrected_AllLRReads.py to /tmp/worker-0-1/t.69/Create_Corrected_AllLRReads.py
2019/11/25 18:48:18.16 work_queue_worker[1] wq: started process 151: python Create_Corrected_AllLRReads.py ref.fasta.43 corr.out 2> create.err.43
2019/11/25 18:48:18.16 work_queue_worker[1] wq: tx to master: info tasks_running 1
2019/11/25 18:48:18.21 work_queue_worker[1] wq: task 69 (pid 151) exited normally with exit code 0
2019/11/25 18:48:18.21 work_queue_worker[1] wq: moving output file from /tmp/worker-0-1/t.69/create.err.43 to cache/file-0-b3fd26136339bde966e660f9e75c4a6d-create.err.43
2019/11/25 18:48:18.21 work_queue_worker[1] wq: moving output file from /tmp/worker-0-1/t.69/Corrected_ref.fasta.43 to cache/file-0-65fc840a30eee373748e0463f0ef296c-Corrected_ref.fasta.43
2019/11/25 18:48:18.21 work_queue_worker[1] wq: tx to master: available_results
2019/11/25 18:48:18.21 work_queue_worker[1] wq: rx from master: send_results -1
2019/11/25 18:48:18.21 work_queue_worker[1] wq: tx to master: result 0 0 0 46066 69
2019/11/25 18:48:18.21 work_queue_worker[1] wq: tx to master: info tasks_running 0
2019/11/25 18:48:18.21 work_queue_worker[1] wq: tx to master: end
2019/11/25 18:48:18.21 work_queue_worker[1] wq: rx from master: get file-0-b3fd26136339bde966e660f9e75c4a6d-create.err.43 1
2019/11/25 18:48:18.21 work_queue_worker[1] wq: tx to master: file file-0-b3fd26136339bde966e660f9e75c4a6d-create.err.43 0
2019/11/25 18:48:18.21 work_queue_worker[1] wq: tx to master: end
2019/11/25 18:48:18.21 work_queue_worker[1] wq: rx from master: get file-0-65fc840a30eee373748e0463f0ef296c-Corrected_ref.fasta.43 1
2019/11/25 18:48:18.21 work_queue_worker[1] wq: tx to master: file file-0-65fc840a30eee373748e0463f0ef296c-Corrected_ref.fasta.43 1055000
2019/11/25 18:48:18.25 work_queue_worker[1] wq: tx to master: end
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: kill 69
2019/11/25 18:48:18.30 work_queue_worker[1] wq: ---- DELETING: /tmp/worker-0-1/t.69
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: task 72
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: cmd 76
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: python Create_Corrected_AllLRReads.py ref.fasta.40 corr.out 2> create.err.40
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: category default
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: cores 4
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: memory 7749
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: disk 182594
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: gpus 0
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: end_time 18446744073709551615
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: wall_time 18446744073709551615
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: env 7
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: env 17
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: infile file-0-048045060f61089a83cce204e6b8f151-corr.out corr.out 1
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: infile file-0-15ef306221695ea5170bb01e30ba54a8-ref.fasta.40 ref.fasta.40 1
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: infile file-0-ddd728dc31a49bcd4cacae5676b4e7f7-Create_Corrected_AllLRReads.py Create_Corrected_AllLRReads.py 1
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: outfile file-0-224aa5f3967514b1b4c40758d271dc82-create.err.40 create.err.40 1
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: outfile file-0-4c675ceba92f2495ec5f829d3fd7dc0f-Corrected_ref.fasta.40 Corrected_ref.fasta.40 1
2019/11/25 18:48:18.30 work_queue_worker[1] wq: rx from master: end
2019/11/25 18:48:18.32 work_queue_worker[1] wq: linking cache/file-0-048045060f61089a83cce204e6b8f151-corr.out to /tmp/worker-0-1/t.72/corr.out
2019/11/25 18:48:18.32 work_queue_worker[1] wq: linking cache/file-0-15ef306221695ea5170bb01e30ba54a8-ref.fasta.40 to /tmp/worker-0-1/t.72/ref.fasta.40
2019/11/25 18:48:18.32 work_queue_worker[1] wq: linking cache/file-0-ddd728dc31a49bcd4cacae5676b4e7f7-Create_Corrected_AllLRReads.py to /tmp/worker-0-1/t.72/Create_Corrected_AllLRReads.py
2019/11/25 18:48:18.32 work_queue_worker[1] wq: started process 155: python Create_Corrected_AllLRReads.py ref.fasta.40 corr.out 2> create.err.40
2019/11/25 18:48:18.32 work_queue_worker[1] wq: tx to master: info tasks_running 1
2019/11/25 18:48:18.37 work_queue_worker[1] wq: task 72 (pid 155) exited normally with exit code 0
2019/11/25 18:48:18.37 work_queue_worker[1] wq: moving output file from /tmp/worker-0-1/t.72/create.err.40 to cache/file-0-224aa5f3967514b1b4c40758d271dc82-create.err.40
2019/11/25 18:48:18.37 work_queue_worker[1] wq: moving output file from /tmp/worker-0-1/t.72/Corrected_ref.fasta.40 to cache/file-0-4c675ceba92f2495ec5f829d3fd7dc0f-Corrected_ref.fasta.40
2019/11/25 18:48:18.37 work_queue_worker[1] wq: tx to master: available_results
2019/11/25 18:48:18.37 work_queue_worker[1] wq: rx from master: send_results -1
2019/11/25 18:48:18.37 work_queue_worker[1] wq: tx to master: result 0 0 0 47653 72
2019/11/25 18:48:18.37 work_queue_worker[1] wq: tx to master: info tasks_running 0
2019/11/25 18:48:18.37 work_queue_worker[1] wq: tx to master: end
2019/11/25 18:48:18.37 work_queue_worker[1] wq: rx from master: get file-0-224aa5f3967514b1b4c40758d271dc82-create.err.40 1
2019/11/25 18:48:18.37 work_queue_worker[1] wq: tx to master: file file-0-224aa5f3967514b1b4c40758d271dc82-create.err.40 0
2019/11/25 18:48:18.37 work_queue_worker[1] wq: tx to master: end
2019/11/25 18:48:18.37 work_queue_worker[1] wq: rx from master: get file-0-4c675ceba92f2495ec5f829d3fd7dc0f-Corrected_ref.fasta.40 1
2019/11/25 18:48:18.37 work_queue_worker[1] wq: tx to master: file file-0-4c675ceba92f2495ec5f829d3fd7dc0f-Corrected_ref.fasta.40 1055000
2019/11/25 18:48:18.42 work_queue_worker[1] wq: tx to master: end
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: kill 72
2019/11/25 18:48:18.47 work_queue_worker[1] wq: ---- DELETING: /tmp/worker-0-1/t.72
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: task 75
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: cmd 76
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: python Create_Corrected_AllLRReads.py ref.fasta.37 corr.out 2> create.err.37
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: category default
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: cores 4
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: memory 7749
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: disk 182594
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: gpus 0
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: end_time 18446744073709551615
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: wall_time 18446744073709551615
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: env 7
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: env 17
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: infile file-0-048045060f61089a83cce204e6b8f151-corr.out corr.out 1
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: infile file-0-c605fc0439959feae0390357f17419b2-ref.fasta.37 ref.fasta.37 1
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: infile file-0-ddd728dc31a49bcd4cacae5676b4e7f7-Create_Corrected_AllLRReads.py Create_Corrected_AllLRReads.py 1
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: outfile file-0-cbde87290a67650f6667bc3af2be018f-create.err.37 create.err.37 1
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: outfile file-0-d423e6aed7ceaf325978d672a6f9236a-Corrected_ref.fasta.37 Corrected_ref.fasta.37 1
2019/11/25 18:48:18.47 work_queue_worker[1] wq: rx from master: end
2019/11/25 18:48:18.49 work_queue_worker[1] wq: linking cache/file-0-048045060f61089a83cce204e6b8f151-corr.out to /tmp/worker-0-1/t.75/corr.out
2019/11/25 18:48:18.49 work_queue_worker[1] wq: linking cache/file-0-c605fc0439959feae0390357f17419b2-ref.fasta.37 to /tmp/worker-0-1/t.75/ref.fasta.37
2019/11/25 18:48:18.49 work_queue_worker[1] wq: linking cache/file-0-ddd728dc31a49bcd4cacae5676b4e7f7-Create_Corrected_AllLRReads.py to /tmp/worker-0-1/t.75/Create_Corrected_AllLRReads.py
2019/11/25 18:48:18.49 work_queue_worker[1] wq: started process 159: python Create_Corrected_AllLRReads.py ref.fasta.37 corr.out 2> create.err.37
2019/11/25 18:48:18.49 work_queue_worker[1] wq: tx to master: info tasks_running 1
2019/11/25 18:48:18.54 work_queue_worker[1] wq: task 75 (pid 159) exited normally with exit code 0
2019/11/25 18:48:18.54 work_queue_worker[1] wq: moving output file from /tmp/worker-0-1/t.75/create.err.37 to cache/file-0-cbde87290a67650f6667bc3af2be018f-create.err.37
2019/11/25 18:48:18.54 work_queue_worker[1] wq: moving output file from /tmp/worker-0-1/t.75/Corrected_ref.fasta.37 to cache/file-0-d423e6aed7ceaf325978d672a6f9236a-Corrected_ref.fasta.37
2019/11/25 18:48:18.54 work_queue_worker[1] wq: tx to master: available_results
2019/11/25 18:48:18.54 work_queue_worker[1] wq: rx from master: send_results -1
2019/11/25 18:48:18.54 work_queue_worker[1] wq: tx to master: result 0 0 0 46950 75
2019/11/25 18:48:18.54 work_queue_worker[1] wq: tx to master: info tasks_running 0
2019/11/25 18:48:18.54 work_queue_worker[1] wq: tx to master: end
2019/11/25 18:48:18.54 work_queue_worker[1] wq: rx from master: get file-0-cbde87290a67650f6667bc3af2be018f-create.err.37 1
2019/11/25 18:48:18.54 work_queue_worker[1] wq: tx to master: file file-0-cbde87290a67650f6667bc3af2be018f-create.err.37 0
2019/11/25 18:48:18.54 work_queue_worker[1] wq: tx to master: end
2019/11/25 18:48:18.54 work_queue_worker[1] wq: rx from master: get file-0-d423e6aed7ceaf325978d672a6f9236a-Corrected_ref.fasta.37 1
2019/11/25 18:48:18.54 work_queue_worker[1] wq: tx to master: file file-0-d423e6aed7ceaf325978d672a6f9236a-Corrected_ref.fasta.37 1055000
2019/11/25 18:48:18.58 work_queue_worker[1] wq: tx to master: end
2019/11/25 18:48:18.63 work_queue_worker[1] wq: rx from master: kill 75
2019/11/25 18:48:18.63 work_queue_worker[1] wq: ---- DELETING: /tmp/worker-0-1/t.75
2019/11/25 18:48:18.63 work_queue_worker[1] wq: rx from master: task 77
2019/11/25 18:48:18.63 work_queue_worker[1] wq: rx from master: cmd 76
2019/11/25 18:48:18.63 work_queue_worker[1] wq: rx from master: python Create_Corrected_AllLRReads.py ref.fasta.35 corr.out 2> create.err.35
2019/11/25 18:48:18.63 work_queue_worker[1] wq: rx from master: category default
2019/11/25 18:48:18.63 work_queue_worker[1] wq: rx from master: cores 4
2019/11/25 18:48:18.63 work_queue_worker[1] wq: rx from master: memory 7749
2019/11/25 18:48:18.63 work_queue_worker[1] wq: rx from master: disk 182594
2019/11/25 18:48:18.63 work_queue_worker[1] wq: rx from master: gpus 0
2019/11/25 18:48:18.63 work_queue_worker[1] wq: rx from master: end_time 18446744073709551615
2019/11/25 18:48:18.63 work_queue_worker[1] wq: rx from master: wall_time 18446744073709551615
2019/11/25 18:48:18.63 work_queue_worker[1] wq: rx from master: env 7
2019/11/25 18:48:18.63 work_queue_worker[1] wq: rx from master: env 17
2019/11/25 18:48:18.63 work_queue_worker[1] wq: rx from master: infile file-0-048045060f61089a83cce204e6b8f151-corr.out corr.out 1
2019/11/25 18:48:18.63 work_queue_worker[1] wq: rx from master: infile file-0-29436c2005b42ffca723272f188a24f3-ref.fasta.35 ref.fasta.35 1
